ensg	gene	ID	X1	X2	X3	X4	X5	X6	X7	X8	X9
ENSG00000089048.1	gene_2272	evm.TU.SUPER__9.319	SUPER__9	EVM	gene	20423732	20490623	.	+	.	ID=evm.TU.SUPER__9.319;Name=EVM prediction SUPER__9.319
ENSG00000089050.1	gene_2273	evm.TU.SUPER__9.280	SUPER__9	EVM	gene	16487637	16497623	.	+	.	ID=evm.TU.SUPER__9.280;Name=EVM prediction SUPER__9.280
ENSG00000089057.2	gene_2276	evm.TU.SUPER__9.386	SUPER__9	EVM	gene	27607742	27682888	.	+	.	ID=evm.TU.SUPER__9.386;Name=EVM prediction SUPER__9.386
ENSG00000089063.1	gene_2278	reg_16011	SUPER__9	TOGA	gene	27488334	27498746	.	+	.	ID=reg_16011;Name=gene.reg_16011
ENSG00000089091.1	gene_2282	evm.TU.SUPER__9.282	SUPER__9	EVM	gene	16517275	16572405	.	+	.	ID=evm.TU.SUPER__9.282;Name=EVM prediction SUPER__9.282
ENSG00000089101.1	gene_2284	evm.TU.SUPER__9.268	SUPER__9	EVM	gene	14980167	15219535	.	-	.	ID=evm.TU.SUPER__9.268;Name=EVM prediction SUPER__9.268
ENSG00000089123.1	gene_2286	evm.TU.SUPER__9.322	SUPER__9	EVM	gene	20554937	20792692	.	+	.	ID=evm.TU.SUPER__9.322;Name=EVM prediction SUPER__9.322
ENSG00000089177.1	gene_2303	evm.TU.SUPER__9.306	SUPER__9	EVM	gene	17933413	18213687	.	+	.	ID=evm.TU.SUPER__9.306;Name=EVM prediction SUPER__9.306
ENSG00000089195.1	gene_2304	evm.TU.SUPER__9.374	SUPER__9	EVM	gene	26971709	26982881	.	+	.	ID=evm.TU.SUPER__9.374;Name=EVM prediction SUPER__9.374
ENSG00000089199.1	gene_2305	evm.TU.SUPER__9.375	SUPER__9	EVM	gene	26988287	26999770	.	-	.	ID=evm.TU.SUPER__9.375;Name=EVM prediction SUPER__9.375
ENSG00000089220.2	gene_2307	evm.TU.SUPER__9.153	SUPER__9	EVM	gene	7440823	7441328	.	+	.	ID=evm.TU.SUPER__9.153;Name=EVM prediction SUPER__9.153
ENSG00000090621.2	gene_2381	evm.TU.SUPER__9.571	SUPER__9	EVM	gene	34682713	34683114	.	-	.	ID=evm.TU.SUPER__9.571;Name=EVM prediction SUPER__9.571
ENSG00000090621.3	gene_2382	evm.TU.SUPER__9.572	SUPER__9	EVM	gene	34683130	34684008	.	-	.	ID=evm.TU.SUPER__9.572;Name=EVM prediction SUPER__9.572
ENSG00000091157.3	gene_2417	evm.TU.SUPER__9.640	SUPER__9	EVM	gene	39162796	39425344	.	+	.	ID=evm.TU.SUPER__9.640;Name=EVM prediction SUPER__9.640
ENSG00000091164.1	gene_2418	evm.TU.SUPER__9.639	SUPER__9	EVM	gene	39112732	39136494	.	-	.	ID=evm.TU.SUPER__9.639;Name=EVM prediction SUPER__9.639
ENSG00000092758.1	gene_2494	evm.TU.SUPER__9.48	SUPER__9	EVM	gene	1397991	1425272	.	-	.	ID=evm.TU.SUPER__9.48;Name=EVM prediction SUPER__9.48
ENSG00000100902.2	gene_3042	evm.TU.SUPER__9.126	SUPER__9	EVM	gene	5336352	5337092	.	+	.	ID=evm.TU.SUPER__9.126;Name=EVM prediction SUPER__9.126
ENSG00000100979.1	gene_3053	evm.TU.SUPER__9.971	SUPER__9	EVM	gene	66905325	66914885	.	+	.	ID=evm.TU.SUPER__9.971;Name=EVM prediction SUPER__9.971
ENSG00000100982.1	gene_3054	evm.TU.SUPER__9.969	SUPER__9	EVM	gene	66879009	66887440	.	-	.	ID=evm.TU.SUPER__9.969;Name=EVM prediction SUPER__9.969
ENSG00000100983.1	gene_3055	evm.TU.SUPER__9.566	SUPER__9	EVM	gene	34452940	34477701	.	-	.	ID=evm.TU.SUPER__9.566;Name=EVM prediction SUPER__9.566
ENSG00000100985.1	gene_3056	evm.TU.SUPER__9.967	SUPER__9	EVM	gene	66825334	66832643	.	-	.	ID=evm.TU.SUPER__9.967;Name=EVM prediction SUPER__9.967
ENSG00000100987.1	gene_3057	evm.TU.SUPER__9.215	SUPER__9	EVM	gene	11774342	11780089	.	+	.	ID=evm.TU.SUPER__9.215;Name=EVM prediction SUPER__9.215
ENSG00000100991.1	gene_3058	evm.TU.SUPER__9.568	SUPER__9	EVM	gene	34529999	34612087	.	-	.	ID=evm.TU.SUPER__9.568;Name=EVM prediction SUPER__9.568
ENSG00000100994.1	gene_3059	evm.TU.SUPER__9.213	SUPER__9	EVM	gene	11655303	11695320	.	-	.	ID=evm.TU.SUPER__9.213;Name=EVM prediction SUPER__9.213
ENSG00000100997.1	gene_3060	evm.TU.SUPER__9.212	SUPER__9	EVM	gene	11590400	11651408	.	+	.	ID=evm.TU.SUPER__9.212;Name=EVM prediction SUPER__9.212
ENSG00000101000.1	gene_3061	evm.TU.SUPER__9.573	SUPER__9	EVM	gene	34698297	34702204	.	+	.	ID=evm.TU.SUPER__9.573;Name=EVM prediction SUPER__9.573
ENSG00000101003.1	gene_3062	evm.TU.SUPER__9.211	SUPER__9	EVM	gene	11563535	11585792	.	-	.	ID=evm.TU.SUPER__9.211;Name=EVM prediction SUPER__9.211
ENSG00000101004.1	gene_3063	reg_16058	SUPER__9	TOGA	gene	11493017	11557281	.	+	.	ID=reg_16058;Name=gene.reg_16058
ENSG00000101017.1	gene_3064	reg_19701	SUPER__9	TOGA	gene	66725188	66736201	.	-	.	ID=reg_19701;Name=gene.reg_19701
ENSG00000101019.1	gene_3065	evm.TU.SUPER__9.578	SUPER__9	EVM	gene	34812997	34926492	.	-	.	ID=evm.TU.SUPER__9.578;Name=EVM prediction SUPER__9.578
ENSG00000101040.1	gene_3066	reg_15966	SUPER__9	TOGA	gene	65851093	65960085	.	+	.	ID=reg_15966;Name=gene.reg_15966
ENSG00000101049.1	gene_3067	evm.TU.SUPER__9.1039	SUPER__9	EVM	gene	68424689	68436559	.	-	.	ID=evm.TU.SUPER__9.1039;Name=EVM prediction SUPER__9.1039
ENSG00000101052.1	gene_3068	evm.TU.SUPER__9.1038	SUPER__9	EVM	gene	68395794	68420909	.	-	.	ID=evm.TU.SUPER__9.1038;Name=EVM prediction SUPER__9.1038
ENSG00000101057.2	gene_3070	evm.TU.SUPER__9.1037	SUPER__9	EVM	gene	68359516	68389148	.	-	.	ID=evm.TU.SUPER__9.1037;Name=EVM prediction SUPER__9.1037
ENSG00000101074.1	gene_3071	evm.TU.SUPER__9.1029	SUPER__9	EVM	gene	67966360	67977138	.	-	.	ID=evm.TU.SUPER__9.1029;Name=EVM prediction SUPER__9.1029
ENSG00000101076.1	gene_3072	reg_19482	SUPER__9	TOGA	gene	67899180	67957559	.	-	.	ID=reg_19482;Name=gene.reg_19482
ENSG00000101079.1	gene_3073	reg_19464	SUPER__9	TOGA	gene	35919266	35985180	.	-	.	ID=reg_19464;Name=gene.reg_19464
ENSG00000101082.1	gene_3074	evm.TU.SUPER__9.602	SUPER__9	EVM	gene	35886860	35911437	.	-	.	ID=evm.TU.SUPER__9.602;Name=EVM prediction SUPER__9.602
ENSG00000101084.1	gene_3075	reg_15908	SUPER__9	TOGA	gene	35877395	35885623	.	+	.	ID=reg_15908;Name=gene.reg_15908
ENSG00000101096.1	gene_3076	evm.TU.SUPER__9.180	SUPER__9	EVM	gene	9534488	9668893	.	+	.	ID=evm.TU.SUPER__9.180;Name=EVM prediction SUPER__9.180
ENSG00000101098.1	gene_3077	evm.TU.SUPER__9.1018	SUPER__9	EVM	gene	67607108	67655486	.	+	.	ID=evm.TU.SUPER__9.1018;Name=EVM prediction SUPER__9.1018
ENSG00000101104.1	gene_3078	reg_19569	SUPER__9	TOGA	gene	67528744	67548935	.	-	.	ID=reg_19569;Name=gene.reg_19569
ENSG00000101109.1	gene_3080	evm.TU.SUPER__9.1013	SUPER__9	EVM	gene	67411056	67494794	.	-	.	ID=evm.TU.SUPER__9.1013;Name=EVM prediction SUPER__9.1013
ENSG00000101115.3	gene_3083	evm.TU.SUPER__9.178	SUPER__9	EVM	gene	9337772	9352905	.	+	.	ID=evm.TU.SUPER__9.178;Name=EVM prediction SUPER__9.178
ENSG00000101126.1	gene_3084	reg_16228	SUPER__9	TOGA	gene	9951595	9988721	.	+	.	ID=reg_16228;Name=gene.reg_16228
ENSG00000101132.1	gene_3085	evm.TU.SUPER__9.154	SUPER__9	EVM	gene	7503663	7510824	.	-	.	ID=evm.TU.SUPER__9.154;Name=EVM prediction SUPER__9.154
ENSG00000101134.1	gene_3086	evm.TU.SUPER__9.152	SUPER__9	EVM	gene	7195683	7333943	.	-	.	ID=evm.TU.SUPER__9.152;Name=EVM prediction SUPER__9.152
ENSG00000101138.3	gene_3089	evm.TU.SUPER__9.138	SUPER__9	EVM	gene	5983784	5994033	.	-	.	ID=evm.TU.SUPER__9.138;Name=EVM prediction SUPER__9.138
ENSG00000101144.1	gene_3090	evm.TU.SUPER__9.130	SUPER__9	EVM	gene	5420638	5497537	.	+	.	ID=evm.TU.SUPER__9.130;Name=EVM prediction SUPER__9.130
ENSG00000101146.1	gene_3091	evm.TU.SUPER__9.124	SUPER__9	EVM	gene	5315912	5329386	.	-	.	ID=evm.TU.SUPER__9.124;Name=EVM prediction SUPER__9.124
ENSG00000101150.1	gene_3092	evm.TU.SUPER__9.17	SUPER__9	EVM	gene	662413	678134	.	-	.	ID=evm.TU.SUPER__9.17;Name=EVM prediction SUPER__9.17
ENSG00000101152.1	gene_3093	evm.TU.SUPER__9.16	SUPER__9	EVM	gene	632722	634858	.	-	.	ID=evm.TU.SUPER__9.16;Name=EVM prediction SUPER__9.16
ENSG00000101158.1	gene_3094	evm.TU.SUPER__9.95	SUPER__9	EVM	gene	3901696	3919826	.	-	.	ID=evm.TU.SUPER__9.95;Name=EVM prediction SUPER__9.95
ENSG00000101160.1	gene_3095	evm.TU.SUPER__9.94	SUPER__9	EVM	gene	3893761	3900858	.	+	.	ID=evm.TU.SUPER__9.94;Name=EVM prediction SUPER__9.94
ENSG00000101161.5	gene_3100	evm.TU.SUPER__9.12	SUPER__9	EVM	gene	548530	591369	.	-	.	ID=evm.TU.SUPER__9.12;Name=EVM prediction SUPER__9.12
ENSG00000101162.1	gene_3101	reg_19842	SUPER__9	TOGA	gene	3880637	3885307	.	-	.	ID=reg_19842;Name=gene.reg_19842
ENSG00000101166.2	gene_3103	evm.TU.SUPER__9.92	SUPER__9	EVM	gene	3862087	3870307	.	+	.	ID=evm.TU.SUPER__9.92;Name=EVM prediction SUPER__9.92
ENSG00000101180.1	gene_3104	evm.TU.SUPER__9.64	SUPER__9	EVM	gene	1825316	1829111	.	+	.	ID=evm.TU.SUPER__9.64;Name=EVM prediction SUPER__9.64
ENSG00000101181.1	gene_3105	reg_19776	SUPER__9	TOGA	gene	1834725	1840493	.	-	.	ID=reg_19776;Name=gene.reg_19776
ENSG00000101182.1	gene_3106	evm.TU.SUPER__9.66	SUPER__9	EVM	gene	1866834	1872864	.	+	.	ID=evm.TU.SUPER__9.66;Name=EVM prediction SUPER__9.66
ENSG00000101187.1	gene_3107	evm.TU.SUPER__9.52	SUPER__9	EVM	gene	1506126	1523725	.	-	.	ID=evm.TU.SUPER__9.52;Name=EVM prediction SUPER__9.52
ENSG00000101188.1	gene_3108	evm.TU.SUPER__9.51	SUPER__9	EVM	gene	1461030	1488761	.	-	.	ID=evm.TU.SUPER__9.51;Name=EVM prediction SUPER__9.51
ENSG00000101189.1	gene_3109	evm.TU.SUPER__9.50	SUPER__9	EVM	gene	1440397	1443720	.	-	.	ID=evm.TU.SUPER__9.50;Name=EVM prediction SUPER__9.50
ENSG00000101190.1	gene_3110	evm.TU.SUPER__9.47	SUPER__9	EVM	gene	1377939	1396797	.	+	.	ID=evm.TU.SUPER__9.47;Name=EVM prediction SUPER__9.47
ENSG00000101191.1	gene_3111	evm.TU.SUPER__9.46	SUPER__9	EVM	gene	1338310	1369094	.	+	.	ID=evm.TU.SUPER__9.46;Name=EVM prediction SUPER__9.46
ENSG00000101193.2	gene_3113	evm.TU.SUPER__9.45	SUPER__9	EVM	gene	1313876	1316748	.	-	.	ID=evm.TU.SUPER__9.45;Name=EVM prediction SUPER__9.45
ENSG00000101194.1	gene_3114	evm.TU.SUPER__9.44	SUPER__9	EVM	gene	1289327	1303258	.	-	.	ID=evm.TU.SUPER__9.44;Name=EVM prediction SUPER__9.44
ENSG00000101199.1	gene_3115	reg_19644	SUPER__9	TOGA	gene	1073319	1081603	.	-	.	ID=reg_19644;Name=gene.reg_19644
ENSG00000101200.1	gene_3116	evm.TU.SUPER__9.418	SUPER__9	EVM	gene	29020701	29022552	.	+	.	ID=evm.TU.SUPER__9.418;Name=EVM prediction SUPER__9.418
ENSG00000101203.1	gene_3117	evm.TU.SUPER__9.37	SUPER__9	EVM	gene	1047904	1070602	.	-	.	ID=evm.TU.SUPER__9.37;Name=EVM prediction SUPER__9.37
ENSG00000101204.1	gene_3118	evm.TU.SUPER__9.36	SUPER__9	EVM	gene	1032056	1041277	.	+	.	ID=evm.TU.SUPER__9.36;Name=EVM prediction SUPER__9.36
ENSG00000101210.1	gene_3119	reg_16201	SUPER__9	TOGA	gene	932444	939418	.	+	.	ID=reg_16201;Name=gene.reg_16201
ENSG00000101213.1	gene_3120	evm.TU.SUPER__9.32	SUPER__9	EVM	gene	912580	919046	.	+	.	ID=evm.TU.SUPER__9.32;Name=EVM prediction SUPER__9.32
ENSG00000101216.1	gene_3121	evm.TU.SUPER__9.28	SUPER__9	EVM	gene	848446	861873	.	+	.	ID=evm.TU.SUPER__9.28;Name=EVM prediction SUPER__9.28
ENSG00000101220.1	gene_3122	reg_16191	SUPER__9	TOGA	gene	28458306	28463620	.	+	.	ID=reg_16191;Name=gene.reg_16191
ENSG00000101222.2	gene_3124	evm.TU.SUPER__9.403	SUPER__9	EVM	gene	28439713	28442752	.	+	.	ID=evm.TU.SUPER__9.403;Name=EVM prediction SUPER__9.403
ENSG00000101224.1	gene_3125	evm.TU.SUPER__9.401	SUPER__9	EVM	gene	28414003	28422162	.	-	.	ID=evm.TU.SUPER__9.401;Name=EVM prediction SUPER__9.401
ENSG00000101230.1	gene_3126	evm.TU.SUPER__9.323	SUPER__9	EVM	gene	20856013	20927623	.	-	.	ID=evm.TU.SUPER__9.323;Name=EVM prediction SUPER__9.323
ENSG00000101236.1	gene_3127	reg_16072	SUPER__9	TOGA	gene	28290174	28316590	.	+	.	ID=reg_16072;Name=gene.reg_16072
ENSG00000101246.1	gene_3128	evm.TU.SUPER__9.24	SUPER__9	EVM	gene	770421	775365	.	+	.	ID=evm.TU.SUPER__9.24;Name=EVM prediction SUPER__9.24
ENSG00000101247.1	gene_3129	evm.TU.SUPER__9.318	SUPER__9	EVM	gene	20388634	20421941	.	-	.	ID=evm.TU.SUPER__9.318;Name=EVM prediction SUPER__9.318
ENSG00000101251.1	gene_3130	evm.TU.SUPER__9.317	SUPER__9	EVM	gene	20271562	20377984	.	+	.	ID=evm.TU.SUPER__9.317;Name=EVM prediction SUPER__9.317
ENSG00000101255.1	gene_3131	evm.TU.SUPER__9.477	SUPER__9	EVM	gene	31197460	31205568	.	-	.	ID=evm.TU.SUPER__9.477;Name=EVM prediction SUPER__9.477
ENSG00000101265.1	gene_3132	evm.TU.SUPER__9.387	SUPER__9	EVM	gene	27728681	27743175	.	+	.	ID=evm.TU.SUPER__9.387;Name=EVM prediction SUPER__9.387
ENSG00000101266.2	gene_3134	evm.TU.SUPER__9.474	SUPER__9	EVM	gene	31101699	31127697	.	+	.	ID=evm.TU.SUPER__9.474;Name=EVM prediction SUPER__9.474
ENSG00000101276.1	gene_3135	evm.TU.SUPER__9.467	SUPER__9	EVM	gene	30876318	30885576	.	+	.	ID=evm.TU.SUPER__9.467;Name=EVM prediction SUPER__9.467
ENSG00000101280.1	gene_3136	evm.TU.SUPER__9.465	SUPER__9	EVM	gene	30774952	30802092	.	+	.	ID=evm.TU.SUPER__9.465;Name=EVM prediction SUPER__9.465
ENSG00000101282.1	gene_3137	evm.TU.SUPER__9.464	SUPER__9	EVM	gene	30721000	30750998	.	+	.	ID=evm.TU.SUPER__9.464;Name=EVM prediction SUPER__9.464
ENSG00000101290.1	gene_3138	evm.TU.SUPER__9.383	SUPER__9	EVM	gene	27428557	27473687	.	-	.	ID=evm.TU.SUPER__9.383;Name=EVM prediction SUPER__9.383
ENSG00000101292.1	gene_3139	evm.TU.SUPER__9.381	SUPER__9	EVM	gene	27371825	27375549	.	+	.	ID=evm.TU.SUPER__9.381;Name=EVM prediction SUPER__9.381
ENSG00000101294.1	gene_3140	reg_15885	SUPER__9	TOGA	gene	31690457	31728978	.	+	.	ID=reg_15885;Name=gene.reg_15885
ENSG00000101306.1	gene_3141	evm.TU.SUPER__9.506	SUPER__9	EVM	gene	31928111	31940551	.	+	.	ID=evm.TU.SUPER__9.506;Name=EVM prediction SUPER__9.506
ENSG00000101307.1	gene_3142	reg_15883	SUPER__9	TOGA	gene	30071935	30111588	.	+	.	ID=reg_15883;Name=gene.reg_15883
ENSG00000101307.2	gene_3143	reg_16053	SUPER__9	TOGA	gene	30032388	30051497	.	+	.	ID=reg_16053;Name=gene.reg_16053
ENSG00000101307.3	gene_3144	reg_15997	SUPER__9	TOGA	gene	30057589	30068580	.	+	.	ID=reg_15997;Name=gene.reg_15997
ENSG00000101307.6	gene_3147	evm.TU.SUPER__9.441	SUPER__9	EVM	gene	30013199	30025168	.	+	.	ID=evm.TU.SUPER__9.441;Name=EVM prediction SUPER__9.441
ENSG00000101310.1	gene_3148	evm.TU.SUPER__9.279	SUPER__9	EVM	gene	16437905	16476115	.	-	.	ID=evm.TU.SUPER__9.279;Name=EVM prediction SUPER__9.279
ENSG00000101311.1	gene_3149	evm.TU.SUPER__9.369	SUPER__9	EVM	gene	26816958	26843598	.	+	.	ID=evm.TU.SUPER__9.369;Name=EVM prediction SUPER__9.369
ENSG00000101323.1	gene_3150	reg_16152	SUPER__9	TOGA	gene	25354725	25415557	.	+	.	ID=reg_16152;Name=gene.reg_16152
ENSG00000101327.1	gene_3151	evm.TU.SUPER__9.438	SUPER__9	EVM	gene	29822290	29824358	.	+	.	ID=evm.TU.SUPER__9.438;Name=EVM prediction SUPER__9.438
ENSG00000101331.4	gene_3155	evm.TU.SUPER__9.514	SUPER__9	EVM	gene	32077808	32094812	.	+	.	ID=evm.TU.SUPER__9.514;Name=EVM prediction SUPER__9.514
ENSG00000101333.1	gene_3156	evm.TU.SUPER__9.356	SUPER__9	EVM	gene	24024703	24163892	.	-	.	ID=evm.TU.SUPER__9.356;Name=EVM prediction SUPER__9.356
ENSG00000101335.1	gene_3157	evm.TU.SUPER__9.599	SUPER__9	EVM	gene	35800443	35804524	.	+	.	ID=evm.TU.SUPER__9.599;Name=EVM prediction SUPER__9.599
ENSG00000101336.1	gene_3158	reg_16185	SUPER__9	TOGA	gene	32113098	32156663	.	+	.	ID=reg_16185;Name=gene.reg_16185
ENSG00000101337.1	gene_3159	reg_16231	SUPER__9	TOGA	gene	32165628	32219881	.	+	.	ID=reg_16231;Name=gene.reg_16231
ENSG00000101342.1	gene_3160	evm.TU.SUPER__9.605	SUPER__9	EVM	gene	36111727	36120885	.	+	.	ID=evm.TU.SUPER__9.605;Name=EVM prediction SUPER__9.605
ENSG00000101343.1	gene_3161	reg_16071	SUPER__9	TOGA	gene	15220170	15240445	.	+	.	ID=reg_16071;Name=gene.reg_16071
ENSG00000101346.1	gene_3163	evm.TU.SUPER__9.520	SUPER__9	EVM	gene	32252402	32273743	.	+	.	ID=evm.TU.SUPER__9.520;Name=EVM prediction SUPER__9.520
ENSG00000101347.1	gene_3164	evm.TU.SUPER__9.606	SUPER__9	EVM	gene	36123795	36182247	.	-	.	ID=evm.TU.SUPER__9.606;Name=EVM prediction SUPER__9.606
ENSG00000101349.1	gene_3165	evm.TU.SUPER__9.354	SUPER__9	EVM	gene	23897542	23978210	.	+	.	ID=evm.TU.SUPER__9.354;Name=EVM prediction SUPER__9.354
ENSG00000101350.1	gene_3166	evm.TU.SUPER__9.522	SUPER__9	EVM	gene	32321334	32336072	.	+	.	ID=evm.TU.SUPER__9.522;Name=EVM prediction SUPER__9.522
ENSG00000101353.1	gene_3167	evm.TU.SUPER__9.608	SUPER__9	EVM	gene	36296918	36366652	.	-	.	ID=evm.TU.SUPER__9.608;Name=EVM prediction SUPER__9.608
ENSG00000101361.1	gene_3168	evm.TU.SUPER__9.430	SUPER__9	EVM	gene	29351258	29356333	.	-	.	ID=evm.TU.SUPER__9.430;Name=EVM prediction SUPER__9.430
ENSG00000101363.1	gene_3169	evm.TU.SUPER__9.611	SUPER__9	EVM	gene	36480639	36493375	.	+	.	ID=evm.TU.SUPER__9.611;Name=EVM prediction SUPER__9.611
ENSG00000101365.1	gene_3170	evm.TU.SUPER__9.429	SUPER__9	EVM	gene	29342745	29350854	.	+	.	ID=evm.TU.SUPER__9.429;Name=EVM prediction SUPER__9.429
ENSG00000101367.3	gene_3173	evm.TU.SUPER__9.528	SUPER__9	EVM	gene	32736146	32756948	.	+	.	ID=evm.TU.SUPER__9.528;Name=EVM prediction SUPER__9.528
ENSG00000101384.1	gene_3174	evm.TU.SUPER__9.339	SUPER__9	EVM	gene	23082713	23116179	.	+	.	ID=evm.TU.SUPER__9.339;Name=EVM prediction SUPER__9.339
ENSG00000101391.1	gene_3175	evm.TU.SUPER__9.541	SUPER__9	EVM	gene	33145310	33174129	.	-	.	ID=evm.TU.SUPER__9.541;Name=EVM prediction SUPER__9.541
ENSG00000101400.1	gene_3176	evm.TU.SUPER__9.542	SUPER__9	EVM	gene	33185579	33212125	.	-	.	ID=evm.TU.SUPER__9.542;Name=EVM prediction SUPER__9.542
ENSG00000101405.1	gene_3177	evm.TU.SUPER__9.419	SUPER__9	EVM	gene	29028907	29029528	.	-	.	ID=evm.TU.SUPER__9.419;Name=EVM prediction SUPER__9.419
ENSG00000101407.1	gene_3178	evm.TU.SUPER__9.618	SUPER__9	EVM	gene	37042083	37069080	.	-	.	ID=evm.TU.SUPER__9.618;Name=EVM prediction SUPER__9.618
ENSG00000101412.1	gene_3179	reg_19630	SUPER__9	TOGA	gene	33418983	33428201	.	-	.	ID=reg_19630;Name=gene.reg_19630
ENSG00000101413.1	gene_3180	evm.TU.SUPER__9.619	SUPER__9	EVM	gene	37090785	37149119	.	+	.	ID=evm.TU.SUPER__9.619;Name=EVM prediction SUPER__9.619
ENSG00000101417.1	gene_3181	evm.TU.SUPER__9.548	SUPER__9	EVM	gene	33453123	33469994	.	-	.	ID=evm.TU.SUPER__9.548;Name=EVM prediction SUPER__9.548
ENSG00000101421.1	gene_3182	evm.TU.SUPER__9.550	SUPER__9	EVM	gene	33534152	33570187	.	+	.	ID=evm.TU.SUPER__9.550;Name=EVM prediction SUPER__9.550
ENSG00000101425.1	gene_3183	evm.TU.SUPER__9.623	SUPER__9	EVM	gene	37326351	37354539	.	+	.	ID=evm.TU.SUPER__9.623;Name=EVM prediction SUPER__9.623
ENSG00000101435.1	gene_3184	evm.TU.SUPER__9.233	SUPER__9	EVM	gene	12539740	12544096	.	-	.	ID=evm.TU.SUPER__9.233;Name=EVM prediction SUPER__9.233
ENSG00000101438.1	gene_3185	evm.TU.SUPER__9.1077	SUPER__9	EVM	gene	72103126	72106968	.	-	.	ID=evm.TU.SUPER__9.1077;Name=EVM prediction SUPER__9.1077
ENSG00000101439.1	gene_3186	evm.TU.SUPER__9.229	SUPER__9	EVM	gene	12473634	12477504	.	+	.	ID=evm.TU.SUPER__9.229;Name=EVM prediction SUPER__9.229
ENSG00000101440.1	gene_3187	evm.TU.SUPER__9.555	SUPER__9	EVM	gene	33868491	33873585	.	+	.	ID=evm.TU.SUPER__9.555;Name=EVM prediction SUPER__9.555
ENSG00000101442.3	gene_3190	evm.TU.SUPER__9.1076	SUPER__9	EVM	gene	72070752	72097783	.	-	.	ID=evm.TU.SUPER__9.1076;Name=EVM prediction SUPER__9.1076
ENSG00000101443.1	gene_3191	reg_19675	SUPER__9	TOGA	gene	67214359	67217683	.	-	.	ID=reg_19675;Name=gene.reg_19675
ENSG00000101444.1	gene_3192	evm.TU.SUPER__9.556	SUPER__9	EVM	gene	33878611	33897304	.	-	.	ID=evm.TU.SUPER__9.556;Name=EVM prediction SUPER__9.556
ENSG00000101445.1	gene_3193	evm.TU.SUPER__9.1075	SUPER__9	EVM	gene	71967870	72031775	.	-	.	ID=evm.TU.SUPER__9.1075;Name=EVM prediction SUPER__9.1075
ENSG00000101446.1	gene_3194	evm.TU.SUPER__9.996	SUPER__9	EVM	gene	67199679	67200998	.	+	.	ID=evm.TU.SUPER__9.996;Name=EVM prediction SUPER__9.996
ENSG00000101447.1	gene_3195	reg_19432	SUPER__9	TOGA	gene	71942692	71961730	.	-	.	ID=reg_19432;Name=gene.reg_19432
ENSG00000101448.1	gene_3196	reg_16036	SUPER__9	TOGA	gene	67174345	67178383	.	+	.	ID=reg_16036;Name=gene.reg_16036
ENSG00000101452.1	gene_3197	evm.TU.SUPER__9.1072	SUPER__9	EVM	gene	71873893	71935939	.	-	.	ID=evm.TU.SUPER__9.1072;Name=EVM prediction SUPER__9.1072
ENSG00000101457.1	gene_3198	evm.TU.SUPER__9.983	SUPER__9	EVM	gene	66990158	67007649	.	-	.	ID=evm.TU.SUPER__9.983;Name=EVM prediction SUPER__9.983
ENSG00000101460.1	gene_3199	evm.TU.SUPER__9.560	SUPER__9	EVM	gene	34118729	34119720	.	+	.	ID=evm.TU.SUPER__9.560;Name=EVM prediction SUPER__9.560
ENSG00000101463.1	gene_3200	evm.TU.SUPER__9.221	SUPER__9	EVM	gene	12033244	12098074	.	-	.	ID=evm.TU.SUPER__9.221;Name=EVM prediction SUPER__9.221
ENSG00000101464.1	gene_3201	evm.TU.SUPER__9.561	SUPER__9	EVM	gene	34120652	34201997	.	-	.	ID=evm.TU.SUPER__9.561;Name=EVM prediction SUPER__9.561
ENSG00000101470.1	gene_3202	reg_16018	SUPER__9	TOGA	gene	66976801	66979483	.	+	.	ID=reg_16018;Name=gene.reg_16018
ENSG00000101470.2	gene_3203	reg_15880	SUPER__9	TOGA	gene	66965004	66967822	.	+	.	ID=reg_15880;Name=gene.reg_15880
ENSG00000101473.1	gene_3204	reg_16169	SUPER__9	TOGA	gene	66947510	66955149	.	+	.	ID=reg_16169;Name=gene.reg_16169
ENSG00000101474.1	gene_3205	evm.TU.SUPER__9.217	SUPER__9	EVM	gene	11889494	11925413	.	+	.	ID=evm.TU.SUPER__9.217;Name=EVM prediction SUPER__9.217
ENSG00000101489.1	gene_3206	reg_19658	SUPER__9	TOGA	gene	73364650	73629966	.	-	.	ID=reg_19658;Name=gene.reg_19658
ENSG00000101493.1	gene_3207	evm.TU.SUPER__9.753	SUPER__9	EVM	gene	50863137	50907706	.	-	.	ID=evm.TU.SUPER__9.753;Name=EVM prediction SUPER__9.753
ENSG00000101542.1	gene_3208	reg_16109	SUPER__9	TOGA	gene	42346267	42407423	.	+	.	ID=reg_16109;Name=gene.reg_16109
ENSG00000101544.1	gene_3209	evm.TU.SUPER__9.786	SUPER__9	EVM	gene	52527526	52544510	.	+	.	ID=evm.TU.SUPER__9.786;Name=EVM prediction SUPER__9.786
ENSG00000101546.1	gene_3210	evm.TU.SUPER__9.785	SUPER__9	EVM	gene	52487662	52500753	.	+	.	ID=evm.TU.SUPER__9.785;Name=EVM prediction SUPER__9.785
ENSG00000101557.1	gene_3211	reg_16270	SUPER__9	TOGA	gene	54204396	54247534	.	+	.	ID=reg_16270;Name=gene.reg_16270
ENSG00000101558.1	gene_3212	evm.TU.SUPER__9.864	SUPER__9	EVM	gene	60487311	60530129	.	+	.	ID=evm.TU.SUPER__9.864;Name=EVM prediction SUPER__9.864
